run_type,video_id,gt_name,categories,gen_nodes,gt_nodes,node_count_ratio,svc_precision,svc_recall,svc_f1,ms_precision,ms_recall,ms_f1,gen_edges,gt_edges,edge_precision,edge_recall,edge_f1,edge_type_accuracy,gen_workflows,gt_workflows,services_missing,services_hallucinated
Parsimonious API (data/graphs_parsimonious),plce6pRdx6o,Strikingly: Build a Website in 20 Minutes on AWS,other,9,8,1.1250,0.8750,1.0000,0.9333,0.8889,1.0000,0.9412,7,6,0.5714,0.6667,0.6154,1.0000,1,2,,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),qN5-v4NlKac,Cookpad: Security Architecture to Monitor and Analyze Secure Logs using AWS (English),data_ingestion,10,10,1.0000,0.8750,1.0000,0.9333,0.9000,0.9000,0.9000,9,10,0.8889,0.8000,0.8421,1.0000,6,4,,OpenSearch
Parsimonious API (data/graphs_parsimonious),rHLuQTO6eoo,Insider: How We Ingest Billions of Data Points Daily to Power our Real-Time Products,data_ingestion,9,10,0.9000,1.0000,0.8750,0.9333,1.0000,0.9000,0.9474,13,14,0.7692,0.7143,0.7407,1.0000,3,5,UserCompanyAnalyst,
Parsimonious API (data/graphs_parsimonious),u3ZwnulzLnU,SonarSource: Automatic Code Analysis in the Cloud with AWS,data_ingestion,9,8,1.1250,0.8750,1.0000,0.9333,0.8889,1.0000,0.9412,11,13,0.7273,0.6154,0.6667,1.0000,2,4,,OpenSearch
Parsimonious API (data/graphs_parsimonious),unFVfqj9cQ8,Contino: Measuring and Communicating The Business Impact of Landing Zones with Flight Controller,data_ingestion,7,8,0.8750,1.0000,0.8750,0.9333,1.0000,0.8750,0.9333,5,7,1.0000,0.7143,0.8333,1.0000,5,2,ControlTower,
Parsimonious API (data/graphs_parsimonious),d0EE1HuZSEU,William Hill: Highperformance DDOS Protection with AWS,control,13,13,1.0000,0.9231,0.9231,0.9231,0.9231,0.9231,0.9231,15,21,0.8000,0.5714,0.6667,1.0000,2,4,ThirdParty,OnPremDC
Parsimonious API (data/graphs_parsimonious),1ZLiRT0C2Yo,T-Mobile: Standardized Container-Based Architecture That can be Automatically Deployed Anywhere,control,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,6,0,0.0000,0.0000,0.0000,0.0000,1,0,,OnPremDC
Parsimonious API (data/graphs_parsimonious),1aYoIZvabbk,OLX Autos: Building Developer Platform for Rapid Global Expansion,control,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,7,5,0.5714,0.8000,0.6667,1.0000,1,1,,EC2
Parsimonious API (data/graphs_parsimonious),5vR5aN_xdI0,Splunk: Data at Scale by Decoupling Compute and Storage LIVE,data_ingestion,9,9,1.0000,1.0000,0.8571,0.9231,0.8889,0.8889,0.8889,4,10,0.5000,0.2000,0.2857,1.0000,3,2,UserConsumerAPI,
Parsimonious API (data/graphs_parsimonious),6EUknQqaV1w,CloudHealth by VMware: Secure State. Manages Over 50M Assets from Billions of Events on AWS,data_ingestion,8,9,0.8889,1.0000,0.8571,0.9231,1.0000,0.8889,0.9412,11,11,0.8182,0.8182,0.8182,0.6667,4,2,UserCompanyDataStream,
Parsimonious API (data/graphs_parsimonious),6iK4WNj6QqI,Ticketmaster: Active-Active Multi-Region Checkout for Ticket Purchases,interactive,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,8,10,0.3750,0.3000,0.3333,1.0000,6,3,,CloudFront
Parsimonious API (data/graphs_parsimonious),CDCLwX2fo2g,Ztore: Building a Recommendation System on AWS (Cantonese),"compute_intensive,interactive",8,8,1.0000,1.0000,0.8571,0.9231,0.8750,0.8750,0.8750,10,14,0.9000,0.6429,0.7500,0.0000,1,4,UserConsumerMobile,
Parsimonious API (data/graphs_parsimonious),Ccutfm_Srzw,Zulily: A Compelling Suggestive Search Experience Using Amazon DocumentDB with MongoDB Compatibility,interactive,8,11,0.7273,1.0000,0.8571,0.9231,1.0000,0.7273,0.8421,8,14,0.6250,0.3571,0.4545,0.0000,1,2,KinesisDataStream,
Parsimonious API (data/graphs_parsimonious),CsD5bmM6mpY,Linke - a Syntax Company: Building a Business Continuity Framework for SAP (Spanish),control,8,6,1.3333,0.8571,1.0000,0.9231,0.7500,1.0000,0.8571,7,7,0.4286,0.4286,0.4286,1.0000,2,3,,ThirdParty
Parsimonious API (data/graphs_parsimonious),FftalZUxyiM,CEPSA: Finding the Best Internal Talent Using Amazon Neptune Spanish,data_ingestion,8,9,0.8889,1.0000,0.8571,0.9231,1.0000,0.8889,0.9412,7,14,1.0000,0.5000,0.6667,1.0000,3,3,UserConsumerWeb,
Parsimonious API (data/graphs_parsimonious),H51Ups01ZpU,AT&T: Bringing IoT to the Enterprise,interactive,7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,6,0,0.0000,0.0000,0.0000,0.0000,1,0,,ThirdParty
Parsimonious API (data/graphs_parsimonious),K27WjYwyqw8,Next Caller: Phone Caller Fraud Detection with AWS Sagemaker,interactive,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,8,11,0.8750,0.6364,0.7368,1.0000,1,2,UserConsumerMobile,
Parsimonious API (data/graphs_parsimonious),QM96Fv_NAnw,INT: Seismic Data Visualization Platform Designed for Cloud,interactive,6,7,0.8571,1.0000,0.8571,0.9231,1.0000,0.8571,0.9231,5,6,0.6000,0.5000,0.5455,1.0000,2,2,ThirdParty,
Parsimonious API (data/graphs_parsimonious),a1sEfGVDpEQ,Swiss Post Ltd: Security and Compliance of AWS Accounts at Scale German,data_ingestion,9,10,0.9000,1.0000,0.8571,0.9231,1.0000,0.9000,0.9474,7,13,1.0000,0.5385,0.7000,1.0000,3,6,ThirdParty,
Parsimonious API (data/graphs_parsimonious),aAYvbRhZFPo,Xero: Global Load Balancing for File Transfer Services LIVE,data_ingestion,11,7,1.5714,0.8571,1.0000,0.9231,0.6364,1.0000,0.7778,5,6,0.4000,0.3333,0.3636,1.0000,2,1,,ThirdParty
Parsimonious API (data/graphs_parsimonious),c2TGPlvAHLs,NuData Security: Identity Validation with Amazon SageMaker,"compute_intensive,interactive",7,6,1.1667,0.8571,1.0000,0.9231,0.8571,1.0000,0.9231,6,5,0.6667,0.8000,0.7273,1.0000,2,1,,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),hf9nMAG9XoU,Taco Bell: Aurora as The Heart of the Menu Middleware and Data Integration Platform for Taco Bell,control,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,7,11,0.8571,0.5455,0.6667,1.0000,4,2,UserCompanyDataStream,
Parsimonious API (data/graphs_parsimonious),mZxF1IJEsaY,Zappos: Back Office Migration starring Amazon ECS and Amazon Aurora,data_ingestion,9,8,1.1250,0.8571,1.0000,0.9231,0.8889,1.0000,0.9412,10,8,0.8000,1.0000,0.8889,1.0000,3,2,,UserConsumerWeb
Parsimonious API (data/graphs_parsimonious),pwxhclKcMas,Depop: RealTime Data Ingestion and Analysis,"data_ingestion,compute_intensive",8,10,0.8000,1.0000,0.8571,0.9231,1.0000,0.8000,0.8889,8,13,0.7500,0.4615,0.5714,1.0000,2,5,UserCompanyAPI,
Parsimonious API (data/graphs_parsimonious),sezX7CSbXTg,Taco Bell: Order Middleware - Enabling Delivery Orders at Massive Scale,interactive,8,7,1.1429,0.8571,1.0000,0.9231,0.8750,1.0000,0.9333,8,8,0.7500,0.7500,0.7500,1.0000,1,3,,UserCompanyInternalPlatform
Parsimonious API (data/graphs_parsimonious),uBiaWJbTRsE,Western Union: Using Service Catalog to Share Applications,control,9,8,1.1250,0.8571,1.0000,0.9231,0.8889,1.0000,0.9412,11,9,0.7273,0.8889,0.8000,1.0000,2,2,,EC2
Parsimonious API (data/graphs_parsimonious),xKaPAihW_gE,Mission: Gamified Platform Scaling with Amazon EKS,compute_intensive,7,8,0.8750,1.0000,0.8571,0.9231,1.0000,0.8750,0.9333,8,8,0.8750,0.8750,0.8750,1.0000,1,5,VPC,
Parsimonious API (data/graphs_parsimonious),1kWxymroGeE,OutSystems: Decomposing a Data Monolith for Scale and MultiTenancy,control,8,5,1.6000,0.8333,1.0000,0.9091,0.6250,1.0000,0.7692,11,4,0.3636,1.0000,0.5333,0.0000,4,4,,UserCompanyInternalPlatform
Parsimonious API (data/graphs_parsimonious),5CwIt-Alqhg,Accenture: Building a Blockchain Circular Supply Chain,data_ingestion,11,11,1.0000,0.9091,0.9091,0.9091,0.9091,0.9091,0.9091,10,12,0.9000,0.7500,0.8182,0.6667,4,4,UserCompanyAgent,UserConsumerMobile
Parsimonious API (data/graphs_parsimonious),PBa68gCG0Uk,Launchmetrics: How Launchmetrics Produces Fashion Luxury and Beauty Data Insights for 1B Users,data_ingestion,6,7,0.8571,1.0000,0.8333,0.9091,1.0000,0.8571,0.9231,6,7,0.8333,0.7143,0.7692,1.0000,3,4,ThirdParty,
Parsimonious API (data/graphs_parsimonious),RxAmb57NCPM,Zalando: Highly Scalable Data Processing Pipeline,data_ingestion,12,13,0.9231,1.0000,0.8333,0.9091,1.0000,0.9231,0.9600,11,12,0.8182,0.7500,0.7826,1.0000,10,2,UserCompanyAPI,
Parsimonious API (data/graphs_parsimonious),U1P8vZTEB-k,GSR: A Crypto Market Maker and Ecosystem Partner,"compute_intensive,control",11,12,0.9167,1.0000,0.8333,0.9091,0.9091,0.8333,0.8696,13,14,0.7692,0.7143,0.7407,1.0000,7,3,"UserCompanyAnalyst,UserConsumerAPI",
Parsimonious API (data/graphs_parsimonious),ZNt9qI_LlPk,Autodesk Data Platform: Product Usage RealTime Analytics Using an Event Driven Architecture,data_ingestion,7,5,1.4000,0.8333,1.0000,0.9091,0.7143,1.0000,0.8333,9,10,0.5556,0.5000,0.5263,1.0000,2,2,,UserConsumerWeb
Parsimonious API (data/graphs_parsimonious),dWCQw_KvlYQ,DAZN: Key Moments in Sport on Live Streaming Video,data_ingestion,10,12,0.8333,1.0000,0.8333,0.9091,1.0000,0.8333,0.9091,8,15,1.0000,0.5333,0.6957,0.8750,3,4,"ThirdParty,UserConsumerTV",
Parsimonious API (data/graphs_parsimonious),gcgtLDB0cKA,CMD by Mantel Group: Ensuring Safe Vessel Transit at Sea Ports with Data,"data_ingestion,interactive",13,13,1.0000,0.9091,0.9091,0.9091,0.9231,0.9231,0.9231,12,18,0.9167,0.6111,0.7333,0.5455,3,3,UserCompanyEdge,UserConsumerIOT
Parsimonious API (data/graphs_parsimonious),ooVtAAoSH2k,CrowdStrike: Analyzing Telemetry Streams to Protect Cloud Endpoints,data_ingestion,6,7,0.8571,1.0000,0.8333,0.9091,1.0000,0.8571,0.9231,5,9,1.0000,0.5556,0.7143,0.8000,1,3,UserCompanyDeveloper,
Parsimonious API (data/graphs_parsimonious),pCZ0bxgBL5c,Shin Software: How to Implement a Platform for the Creation of Interactive 3D Applications (Italian),interactive,7,8,0.8750,0.8333,1.0000,0.9091,0.8571,0.7500,0.8000,8,15,0.8750,0.4667,0.6087,1.0000,2,2,,UserConsumerMobile
Parsimonious API (data/graphs_parsimonious),qIO_54vJ_JI,Lancom Technology: Building a Scalable Video Conferencing Application,data_ingestion,7,8,0.8750,1.0000,0.8333,0.9091,1.0000,0.8750,0.9333,6,7,1.0000,0.8571,0.9231,1.0000,6,2,UserCompanyAgent,
Parsimonious API (data/graphs_parsimonious),07lfvavMdfU,Levels Beyond: Digital Content Orchestration,data_ingestion,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,11,14,0.8182,0.6429,0.7200,1.0000,1,7,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),9yziTe6lBwk,Ânima Educação: Digitizing Student Experience for Colleges in Brazil,interactive,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,9,16,0.8889,0.5000,0.6400,0.8750,2,2,UserConsumerMobile,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),DxHO2TWVN8I,Equinix: Massive Data Ingest  Analytics with Serverless Cloud Application Architectures on AWS,data_ingestion,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,13,19,0.6154,0.4211,0.5000,0.7500,5,7,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),ErXwuwF2mRU,Tapestry: Machine Learning and Analytics for the Fashion Industry on AWS,data_ingestion,11,9,1.2222,0.8182,1.0000,0.9000,0.8182,1.0000,0.9000,10,10,0.5000,0.5000,0.5000,1.0000,8,1,,"Aurora,ThirdParty"
Parsimonious API (data/graphs_parsimonious),JG5p-i8Cr2E,ZS Associates: Building a SelfService Enterprise Data Engineering Platform,control,11,11,1.0000,0.9000,0.9000,0.9000,0.9091,0.9091,0.9091,13,24,0.7692,0.4167,0.5405,1.0000,2,2,UserCompanyDeveloper,UserCompanyAgent
Parsimonious API (data/graphs_parsimonious),KQ6Fg206O9U,VietJet: Proactively Defending Your Systems from Bad Bots,data_ingestion,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,11,14,0.8182,0.6429,0.7200,0.7778,5,5,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),oTtPNgcZ05I,Roche: Enabling EnterpriseWide Analytics and ML with Automated Compliance,control,10,10,1.0000,0.9000,0.9000,0.9000,0.9000,0.9000,0.9000,3,11,0.6667,0.1818,0.2857,1.0000,1,7,UserCompanyAnalyst,UserCompanyDeveloper
Parsimonious API (data/graphs_parsimonious),w-qGSyzDL6g,Zillow: Near Real-Time Natural Language Processing (NLP) for Customer Interactions,data_ingestion,11,12,0.9167,1.0000,0.8182,0.9000,0.9091,0.8333,0.8696,10,16,0.7000,0.4375,0.5385,1.0000,4,6,"UserCompanyAnalyst,UserCompanyDataStream",
Parsimonious API (data/graphs_parsimonious),4WjXH8Wp0E4,Kainos: Kainos Advances Patient Care with Next Generation Interoperability Platform,"data_ingestion,interactive",13,14,0.9286,1.0000,0.8000,0.8889,0.9231,0.8571,0.8889,12,22,0.8333,0.4545,0.5882,1.0000,2,5,"ThirdParty,UserConsumerWeb",
Parsimonious API (data/graphs_parsimonious),INog0_9tCtY,Threat Stack: Proactive Risk Identification and Real-time Threat Detection across AWS,data_ingestion,12,14,0.8571,1.0000,0.8000,0.8889,1.0000,0.8571,0.9231,11,19,0.7273,0.4211,0.5333,0.8750,5,8,"OpenSearch,UserCompanyAnalyst",
Parsimonious API (data/graphs_parsimonious),RCWl0rf8lpE,Cognizant: Beyond Prediction with a Unique Evolutionary AI Platform,compute_intensive,10,7,1.4286,0.8000,1.0000,0.8889,0.7000,1.0000,0.8235,11,10,0.7273,0.8000,0.7619,0.8750,7,4,,ThirdParty
Parsimonious API (data/graphs_parsimonious),ZA_0RMeeWpY,Dome9: CloudBots Make Compliance Easy,compute_intensive,8,5,1.6000,0.8000,1.0000,0.8889,0.6250,1.0000,0.7692,7,8,0.7143,0.6250,0.6667,0.8000,2,2,,VPC
Parsimonious API (data/graphs_parsimonious),l0hlxVNmJPI,eCloudvalley: Build Up An EnterpriseLevel IoT Platform In One Minute Mandarin,data_ingestion,15,14,1.0714,0.8000,1.0000,0.8889,0.8000,0.8571,0.8276,6,4,0.3333,0.5000,0.4000,1.0000,3,2,,"CloudWatch,UserCompanyDeveloper,UserConsumerIOT"
Parsimonious API (data/graphs_parsimonious),lHM96P5kP2k,Fyber: Ultra Scale Event Processing with Apache Spark on Amazon EKS with EC2 Spot Instances,data_ingestion,11,11,1.0000,0.8000,1.0000,0.8889,0.9091,0.9091,0.9091,13,14,0.6923,0.6429,0.6667,0.7778,5,3,,UserConsumerWeb
Parsimonious API (data/graphs_parsimonious),6CgqEzyWpeA,SundaySky: Create Personalized Videos in Real Time on GPU-based Spot Instances for Video Rendering,"compute_intensive,interactive",12,12,1.0000,0.8889,0.8889,0.8889,0.9167,0.9167,0.9167,16,19,0.6250,0.5263,0.5714,0.3000,5,6,EC2,AutoScaling
Parsimonious API (data/graphs_parsimonious),Cw26CrJUqv8,Salesforce: Automating SaaS Application Connectivity,other,10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,10,9,0.8000,0.8889,0.8421,1.0000,2,2,UserConsumerWeb,UserCompanyDeveloper
Parsimonious API (data/graphs_parsimonious),JVcKidzqpYY,Aramex: Leveraging AI ML to Enhance Customer Experience,"data_ingestion,interactive",9,9,1.0000,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,10,13,0.8000,0.6154,0.6957,1.0000,2,3,UserCompanyDataStream,ThirdParty
Parsimonious API (data/graphs_parsimonious),OQKOHNtyz3E,Vodafone NZ: Data Driven Omni Channel Contact Center via Automation and Continuous Improvement,interactive,12,11,1.0909,0.8889,0.8889,0.8889,0.8333,0.9091,0.8696,11,24,0.8182,0.3750,0.5143,0.6667,5,6,UserConsumerMobile,UserConsumerWeb
Parsimonious API (data/graphs_parsimonious),b93-zn-DtBw,JD Power: Building a Rankings  Insights Engine with Data Lakes  Machine Learning on AWS,data_ingestion,10,9,1.1111,0.8889,0.8889,0.8889,0.8000,0.8889,0.8421,10,4,0.2000,0.5000,0.2857,0.5000,8,2,SageMaker,ThirdParty
Parsimonious API (data/graphs_parsimonious),c6yBZBMwtLk,RSI: Affordably Modernizing Audio and Video Content Management Italian,"data_ingestion,compute_intensive",11,11,1.0000,0.8889,0.8889,0.8889,0.9091,0.9091,0.9091,13,13,0.6923,0.6923,0.6923,0.0000,1,4,UserCompanyElementalLiveDevice,ThirdParty
Parsimonious API (data/graphs_parsimonious),f5EJBUfGZtw,Expedia: Salesforce Integration with AWS,data_ingestion,10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,10,8,0.7000,0.8750,0.7778,1.0000,2,2,UserConsumerAPI,UserCompanyInternalPlatform
Parsimonious API (data/graphs_parsimonious),iSkWd31X7zo,TechConnect: Tech Powered Sports with IoT  Machine Learning,"data_ingestion,compute_intensive",9,9,1.0000,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,7,9,0.8571,0.6667,0.7500,1.0000,2,3,UserConsumerAPI,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),mKZw29_UtoU,Miriade: Forecasting and Real Time Tracking of the Car Parking Availability Italian,"data_ingestion,interactive",10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,12,17,0.9167,0.6471,0.7586,0.5455,4,7,UserCompanyEdge,UserConsumerIOT
Parsimonious API (data/graphs_parsimonious),nt4lQx6tAI8,The Wall Street Journal: Newsroom Enhances Real-Time Updates With AWS AppSync,interactive,10,10,1.0000,0.8889,0.8889,0.8889,0.9000,0.9000,0.9000,11,20,0.7273,0.4000,0.5161,0.8750,5,2,UserConsumerMobile,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),vb-o1DvvHxk,Enoptea: PHP Layer for AWS Lambda French,"data_ingestion,interactive",11,10,1.1000,0.8889,0.8889,0.8889,0.8182,0.9000,0.8571,14,11,0.5714,0.7273,0.6400,0.7500,3,6,UserCompanyDataStream,ThirdParty
Parsimonious API (data/graphs_parsimonious),Gds8hl8dKuo,Fugue: Staying in Compliance by Automating Drift Detection,control,10,8,1.2500,0.7778,1.0000,0.8750,0.7000,0.8750,0.7778,7,12,0.4286,0.2500,0.3158,1.0000,5,2,,"STS,VPC"
Parsimonious API (data/graphs_parsimonious),U1kY6nSS2YQ,Amdocs: DevOps Ecosystem Setup for Telco using Kubernetes-Based Microservices Platform,other,12,11,1.0909,0.7778,1.0000,0.8750,0.8333,0.9091,0.8696,4,18,0.7500,0.1667,0.2727,1.0000,3,7,,"CouchBase,UserConsumerWeb"
Parsimonious API (data/graphs_parsimonious),ameanoaMldM,Bristol-Myers Squibb: Enabling DevOps with AWS Service Catalog,other,9,7,1.2857,0.7778,1.0000,0.8750,0.7778,1.0000,0.8750,8,2,0.1250,0.5000,0.2000,1.0000,1,1,,"ACM,ServiceCatalog"
Parsimonious API (data/graphs_parsimonious),5EmA67lSJEs,Extreme Reach: The AdBridge Platform on AWS Handles 80%+ of all Commercials in the US,"compute_intensive,interactive",10,11,0.9091,0.8750,0.8750,0.8750,0.9000,0.8182,0.8571,12,20,0.6667,0.4000,0.5000,0.8750,4,6,UserConsumerAPI,ThirdParty
Parsimonious API (data/graphs_parsimonious),5QbKp0LQaZo,GumGum Verity: Low Latency Contextual Analysis and Data Privacy at Scale on AWS Outposts,compute_intensive,10,10,1.0000,0.8750,0.8750,0.8750,0.8000,0.8000,0.8000,10,16,0.4000,0.2500,0.3077,0.5000,2,2,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),AzM_d7ZvzUE,Epsagon: Automatically Tracing and Analyzing Billions of AWS Serverless Events,data_ingestion,11,11,1.0000,0.8750,0.8750,0.8750,0.8182,0.8182,0.8182,11,20,0.5455,0.3000,0.3871,0.6667,3,6,Kinesis,KinesisDataStream
Parsimonious API (data/graphs_parsimonious),BX1K8x1lVLc,"Love, Bonito: Achieving Scalability Using Magento with Kubernetes",interactive,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,8,14,0.8750,0.5000,0.6364,0.0000,1,1,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),FfSNnH2bbNc,Carbon by Indigo: Carbon Credits for Regenerative Agriculture,"data_ingestion,interactive",8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,9,19,0.8889,0.4211,0.5714,0.0000,1,3,UserConsumerSatellite,ThirdParty
Parsimonious API (data/graphs_parsimonious),IP03SkGbP-U,Astana International Exchange: Running a Stock Exchange in the Cloud,interactive,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,9,7,0.5556,0.7143,0.6250,1.0000,5,2,UserConsumerWeb,VPC
Parsimonious API (data/graphs_parsimonious),OuQvFd44vw4,econda GmbH: Building a RealTime Personalization Engine with Amazon Sagemaker and AWS ECS,"compute_intensive,interactive",10,10,1.0000,0.8750,0.8750,0.8750,0.9000,0.9000,0.9000,9,9,0.7778,0.7778,0.7778,0.7143,2,2,ThirdParty,UserCompanyInternalPlatform
Parsimonious API (data/graphs_parsimonious),Pc7_uOdlGKo,Panasonic Avionics: Weather Data and ML Models Improve In-Flight Entertainment Customer Satisfaction,data_ingestion,9,9,1.0000,0.8750,0.8750,0.8750,0.8889,0.8889,0.8889,9,9,0.8889,0.8889,0.8889,1.0000,6,3,UserConsumerMobile,UserConsumerWeb
Parsimonious API (data/graphs_parsimonious),SpIlpGxuwFM,Northwestern Mutual: Reducing CI CD Cycle Time with Automation Using AWS CDK Serverless Architecture,other,8,8,1.0000,0.8750,0.8750,0.8750,0.8750,0.8750,0.8750,7,8,0.7143,0.6250,0.6667,1.0000,4,3,ThirdParty,CloudFormation
Parsimonious API (data/graphs_parsimonious),T048vs9p1h4,DBS Bank: Scalable Serverless Compute Grid on AWS,compute_intensive,12,12,1.0000,0.8750,0.8750,0.8750,0.9167,0.9167,0.9167,10,23,0.8000,0.3478,0.4848,1.0000,4,7,UserConsumerAPI,ApiGateway
Parsimonious API (data/graphs_parsimonious),Wk9mCHyjtBU,Veracode: Eliminating Application Security Bugs Through DevSecOps at Scale,"compute_intensive,interactive",9,10,0.9000,0.8750,0.8750,0.8750,0.8889,0.8000,0.8421,8,16,0.7500,0.3750,0.5000,0.6667,2,3,UserConsumerWeb,UserCompanyInternalPlatform
Parsimonious API (data/graphs_parsimonious),YjASp_VccmI,Vidsy: See How Vidsy Run Their Content Platform on AWS,interactive,10,10,1.0000,0.8750,0.8750,0.8750,0.9000,0.9000,0.9000,7,6,0.7143,0.8333,0.7692,1.0000,1,3,UserConsumerWeb,UserConsumerWebMobile
Parsimonious API (data/graphs_parsimonious),_pXybA6832o,Olikka: Self Service Hub with Alexa,interactive,9,9,1.0000,0.8750,0.8750,0.8750,0.8889,0.8889,0.8889,11,11,0.8182,0.8182,0.8182,1.0000,2,3,UserConsumerAlexaGoogleHome,AlexaForBusiness
Parsimonious API (data/graphs_parsimonious),chQ1phTqvnY,Hi Res Cam: High Performance Object Detection with AWS Lambda Rekognition  TensorFlow German,"data_ingestion,compute_intensive",10,10,1.0000,0.8750,0.8750,0.8750,0.9000,0.9000,0.9000,10,24,0.8000,0.3333,0.4706,1.0000,1,3,AmazonML,SageMaker
Parsimonious API (data/graphs_parsimonious),iwDNnyiD26M,Cedrus: Migrating a Legacy Application to a Serverless Ecosystem,interactive,10,9,1.1111,0.8750,0.8750,0.8750,0.8000,0.8889,0.8421,9,9,0.4444,0.4444,0.4444,0.7500,2,4,ThirdParty,OnPremDC
